2.791442022371720677e-02,8.045928123405653165e-02,4.813216856717535824e-02,3.838141682959026468e-01,2.301929568692103953e-02,9.151404074257320220e-02,1.275131789575380259e-02,7.552171687355060774e-03,1.411454980006901783e-01,1.782783271100996936e-01,0.000000000000000000e+00,2.245658039044787571e-02,7.288025754637873950e-03,4.407721856808903271e-01,9.481121470692755945e-03,6.663786823020793892e-02,1.066886927074765512e-01,1.005965244152455806e-01,3.203522899319197204e-01,0.000000000000000000e+00,4.111127994612993192e-02,4.309129575484674929e-02,1.491179370372058000e-01,1.790420678250509087e-02,1.303646239687277116e-02,4.385567986762249106e-03,3.721817361101412841e-02,2.220165920941885584e-02,4.855143094087957523e-02,1.437432106053392333e-01,9.385937928754563286e-03,1.142301565093284572e-02,0.000000000000000000e+00,6.313623380623244186e-02,1.460257142341851166e-01,2.264998233837879626e-02,8.074936105455206292e-02,4.739728979117623781e-02,2.141238460607933214e-02,3.251270312945239022e-02,3.825902644447296691e-02,9.347750409819591613e-03,9.673483234780744233e-02,7.438918194470435508e-02,2.699631283378548310e-02,7.134812104877442940e-02,4.130334697983013142e-02,2.037827748181799889e-02,2.854482724924711778e-02,1.199646504171778157e-02,2.207019112059075295e-03,1.809726848047328931e-02,8.782785957857057110e-03,1.142684268736279124e-02,8.981271128216533617e-02,3.942405255052731233e-02,1.556035223364250937e-02,4.694132642987275394e-02
4.593603882514291775e-02,1.223017947646462128e-01,1.341303028929929052e-02,1.203584965761288900e-01,6.592139553278826732e-03,5.382733267016865655e-04,7.229278618182843896e-02,4.430905427843405409e-03,4.340410311208595107e-01,5.078914605509538688e-02,6.711661900444675088e-02,9.304399368339356657e-01,0.000000000000000000e+00,5.805018737447716903e-01,2.075660935835167950e-05,1.390962320014550169e-01,1.421262143389665222e-01,0.000000000000000000e+00,2.562937944896118495e-02,1.448372209925518315e-02,0.000000000000000000e+00,3.668858435590827138e-01,2.383628141253624211e-01,2.633881905784163369e-01,0.000000000000000000e+00,4.004223140472918351e-03,1.244215072653586107e-01,0.000000000000000000e+00,3.288221001751696210e-02,7.854941912082340216e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.568974357304772804e-02,3.408643335569569999e-01,5.598820671246496072e-01,1.276907078390607762e-02,3.319008649806884925e-01,2.049584397547786138e-02,2.518327846386682681e-02,0.000000000000000000e+00,9.112152568769722738e-02,3.196392233296300733e-01,4.732168977108909824e-01,6.802374275277928845e-03,3.041153272204003260e-03,7.531641684965705193e-03,1.484427349825576635e-02,4.440124273997214654e-02,8.570108884259174456e-03,3.489553593799785136e-02,7.401033059084426158e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.528587783954166834e-02,0.000000000000000000e+00,5.962412799888300308e-02,2.840837023006924714e-02,1.331772905391145345e-01
3.107424568515516627e-01,1.641458283179849931e-01,5.324232667142551412e-04,8.922957698036886043e-02,7.194577910081667582e-01,1.953224660521103717e-01,6.782657257176607501e-01,1.354704339988806461e-01,2.590319490035439820e-01,2.621085760255770225e-01,3.168851001506647978e-03,5.779033662100047791e-02,3.684795294472519977e-03,6.747427665538469066e-01,0.000000000000000000e+00,1.428230259120987500e-01,3.629852055690768187e-01,1.074280756405541770e-01,2.009264456205598071e-01,6.309340653221157114e-02,1.297485164992548123e-01,3.482678140984258874e-01,2.934607205427119392e-01,2.360567006529073197e-01,0.000000000000000000e+00,9.077380360229627722e-04,0.000000000000000000e+00,2.980414930459149639e-02,1.211198526323937763e-01,2.954835456364512392e-01,2.356469088194259546e-03,0.000000000000000000e+00,7.932065059731782317e-03,3.468091716592884288e-01,1.370510282282292325e-01,4.887285044574921772e-02,3.531273363716962987e-01,5.129982419251441494e-02,8.301752303856431425e-02,4.400268861481241092e-03,1.779032103418309585e-01,0.000000000000000000e+00,2.359242979163437282e-01,9.221335793715086659e-02,7.399107485745635981e-02,7.966697983731821521e-06,9.299786789942376952e-02,1.137637507807101461e-01,2.261628824893553436e-01,3.421299197445595158e-02,0.000000000000000000e+00,7.543658980248265332e-03,0.000000000000000000e+00,1.767036018067709158e-01,6.938935117789270246e-02,3.827197820640660959e-03,1.629742758747103337e-01,1.875896364113649739e-01
1.199153886436264554e-01,8.098494614591912333e-01,9.002669903553751907e-02,1.435655998648194265e-01,0.000000000000000000e+00,7.289362272776288287e-02,1.575319465481809719e-02,0.000000000000000000e+00,1.464544065642401638e-01,1.206974579998134761e-01,4.735058648259651143e-02,0.000000000000000000e+00,2.775333243450739656e-03,1.917501119649059615e-01,0.000000000000000000e+00,7.080468695958145320e-01,2.767906994333711457e-01,5.311928406475292103e-02,5.480644205659977036e-02,1.163718654180493500e-02,6.604638698765669114e-02,3.363581247156000043e-01,1.549747746668082293e-01,2.642443859734767142e-01,0.000000000000000000e+00,7.702802436936800889e-01,2.411365011936431046e-02,1.007933321258132342e-02,4.350387868326904134e-02,1.334251863965846829e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.498699669448219696e-01,2.032914359462772713e-01,3.553602944024032446e-03,5.617517107727785231e-01,5.851258568248849691e-03,6.908769451817464886e-03,6.548514207222096324e-03,4.974380570719488109e-02,1.534175829722268271e-02,1.430747203276587221e-01,2.107111733283744976e-03,3.357706660788845748e-02,3.993831101471882750e-03,7.133153860932808787e-02,8.629030130183434552e-03,1.011164979420579452e-01,5.393891845175961125e-02,0.000000000000000000e+00,9.306308012737954686e-04,0.000000000000000000e+00,4.730279840796675073e-02,2.195034585128348079e-02,2.346229542695688411e-02,2.880304966050056554e-03,1.874067774339987840e-03
2.563419051704635132e-02,4.668155625250567514e-02,6.784294535334138739e-04,2.560095389987653795e-03,4.991093186222639311e-02,1.579219694420942732e-02,3.271947081981795014e-02,3.075139225861464251e-03,6.889604161561811713e-02,7.073730048255925940e-02,1.340767705433106548e-02,4.108379160618964160e-02,4.602569062957059809e-02,1.480873789133421888e-02,2.288151846137293985e-02,1.710606487526576333e-02,4.788137091900973585e-02,4.250895107202749129e-02,3.274258044873380735e-02,9.357098974309368752e-03,8.044495417476125315e-03,1.179298467049421512e-01,4.644334983991815075e-02,3.068338707282690023e-02,6.039089019122693969e-03,4.277492027767241384e-02,1.095272265644497284e-01,7.295809159980956755e-03,3.155210962982574197e-02,5.740082739798743616e-02,1.377079645486438929e-02,5.948757338918677674e-03,4.317075134444310798e-03,3.917507967813024794e-02,1.309602534775030670e-02,2.799752559211602862e-02,1.197788140431674114e-01,1.542432434045155204e-02,3.932218645916304295e-02,2.984795650858200391e-03,1.070682222626420134e-02,2.107046300595763824e-02,9.095593423742000250e-02,7.731034102584923018e-02,1.321076379451619452e-02,7.597474648105675965e-02,1.903806769443118843e-02,1.050505234362675983e-01,2.142675844998364124e-02,4.801115534875946556e-02,6.603042894357670500e-02,4.481565633391671605e-02,1.060476194845272856e-02,2.015157517564943393e-02,8.938857023434358326e-03,1.730853365381638045e-02,0.000000000000000000e+00,3.371849751325468186e-02
1.440754056787285076e-01,9.267495427643024364e-01,5.979461944979314741e-02,5.014385661313528614e-02,0.000000000000000000e+00,1.055859614437631988e-01,1.968129340269509919e-01,4.390133895617562981e-02,2.313945052048481943e-01,2.994170813906160689e-02,1.017704659695612551e-01,1.072861802682681387e-02,4.826150303146427636e-03,5.721173283903340234e-01,0.000000000000000000e+00,4.238496678132763207e-01,3.735775264797194239e-01,2.990477811403738362e-01,3.396222861780049534e-02,2.386068132517693563e-01,9.248642226447767456e-02,4.457958818105010601e-01,8.983419987752143399e-02,3.944705239868229185e-01,0.000000000000000000e+00,5.414647351436089329e-01,4.309776602110224064e-02,2.078286101350539875e-03,1.253618299797827351e-01,6.887619661876996646e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.386411117953058582e-03,4.332786757444813119e-01,5.814988567220779059e-01,0.000000000000000000e+00,7.124478586750094822e-01,0.000000000000000000e+00,1.474728891133390840e-01,1.593568768685234838e-01,1.266105634091871102e-01,0.000000000000000000e+00,2.924331102313572073e-01,0.000000000000000000e+00,8.232185973543866553e-02,0.000000000000000000e+00,2.442675144655752709e-02,5.592858881918153641e-02,1.999746354610721852e-02,3.126866003338185651e-02,0.000000000000000000e+00,1.821296968358429025e-01,0.000000000000000000e+00,2.150361994661673451e-02,0.000000000000000000e+00,5.888239821299639382e-02,0.000000000000000000e+00,4.230967543443608231e-02
1.047042683678994085e-01,1.032701843972720357e-01,3.323629353913872680e-02,3.222375569382063959e-02,3.518512517736990114e-02,1.502488529054643862e-01,1.106786764855367117e-01,1.243946660401106744e-03,6.455928061096745385e-02,9.655261045584438706e-02,3.785805660500009967e-02,6.271990783694840477e-02,4.230410410850748981e-02,4.956528247565005624e-02,0.000000000000000000e+00,5.958261085643180160e-02,2.236485595123769154e-01,7.854653816860407423e-02,6.343357175177927187e-02,8.345513893509449999e-02,4.594608347398676518e-02,8.403021781931409306e-02,8.296378330212277052e-02,1.567067033626622780e-02,1.541066403225410967e-03,1.298941567285430941e-02,1.211520754039514423e-03,2.091260960820122850e-03,4.039358229549767643e-01,1.450413441351234567e-01,2.492362733464476010e-02,1.933302145321549523e-02,0.000000000000000000e+00,3.482781438677828856e-02,4.504491367180363248e-02,5.001000855782924970e-02,1.451221308158767709e-02,1.210054667529091195e-02,1.129752408492520899e-02,2.849928047597040728e-02,1.188504252211951551e-01,8.656988269998390495e-02,9.095993236263781589e-02,4.907932740875339123e-02,3.131966880810174020e-02,9.503622374287616636e-02,2.123270539471587906e-02,4.982914533252755934e-02,4.821499437323348985e-02,1.011448871595815001e-02,0.000000000000000000e+00,4.225993961023114670e-02,2.720955157383710479e-02,4.344969794633555399e-02,5.491170077854595072e-02,2.988853740424485608e-02,1.245580500434822309e-03,9.034693995065395944e-02
1.713478112677030152e-01,1.089098053003985100e-01,7.574207008056933754e-02,1.237366953713622680e-01,1.398453649682873390e-01,1.711357637524150155e-01,7.386163240693800758e-02,0.000000000000000000e+00,2.540760601520998807e-01,2.322984417695485859e-01,1.792148352637835604e-02,9.675384289163856122e-02,6.222849795735102552e-01,7.812820662474449784e-02,5.786153647730776610e-03,9.035772230631415602e-02,5.310072416971738790e-02,3.260603411520483080e-02,1.664968191984063373e-01,4.594557857896214661e-04,5.250818845174142629e-02,2.735399210627540920e-02,6.212669985154229968e-01,5.694506082085087906e-02,9.159994418041238207e-02,0.000000000000000000e+00,2.269589694063371688e-02,1.025587161097413387e-02,0.000000000000000000e+00,2.405118832702773102e-01,0.000000000000000000e+00,1.225399950800863842e-02,0.000000000000000000e+00,5.913062543351360612e-02,3.122933850281076062e-02,2.043677320962866695e-01,7.670297043936223635e-02,3.176353279834566723e-01,3.437344531038672435e-01,0.000000000000000000e+00,1.096318686960581351e-01,0.000000000000000000e+00,1.049063848134107607e-01,1.458632578126786983e-01,3.522256819870638739e-02,0.000000000000000000e+00,1.002579145528239568e-01,1.851266603422056234e-01,5.596714882924010842e-02,4.492818064576398034e-03,4.226771534175061823e-02,2.912893715639666703e-02,6.008424035461087387e-01,8.266629024328450703e-02,4.870118594410285245e-02,4.877416509426474311e-02,0.000000000000000000e+00,1.482118794271965467e-01
1.516702004913993707e-01,1.227395567142450572e+00,6.559531678480416683e-02,2.152461064850618444e-01,1.257071859234410727e-01,1.596440990628110457e-01,1.502338330682777778e+00,5.636321734206256595e-01,2.057082592072756178e-01,2.895641619436083447e-01,2.530498335592641992e-02,3.734296328162260703e-02,1.186697558415295570e-03,4.174938904294424602e-01,0.000000000000000000e+00,3.990620724160258426e-02,4.117220782164097148e-01,2.315470307957558926e-01,1.259462206940215878e-01,0.000000000000000000e+00,1.424003842584312396e-01,2.260140810826577196e-01,2.351847207266685447e-01,4.909497982627189332e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994351675591501644e-02,0.000000000000000000e+00,4.345489281835135942e-01,2.615955434008315761e-02,3.551724049282858897e-01,4.670769302779449461e-01,4.207329578791821345e-01,1.275439173137375148e-01,1.509657080786662268e-02,3.183865283913958066e-01,1.332942753657034574e-01,5.596877839263796756e-02,0.000000000000000000e+00,2.187723178965028381e-01,4.088346066916320187e-01,1.643687316927776865e-01,1.855501703657640444e-01,1.043726038919223081e-01,0.000000000000000000e+00,2.954102028705381244e-02,4.814776815429692297e-02,2.081408084480999288e-01,3.087673122902824877e-02,9.639661122821241565e-04,2.996309051637082929e-02,0.000000000000000000e+00,4.594128298869648575e-01,7.068539502941072195e-02,4.675043628495612752e-02,6.561795750523821136e-01,2.684969513608503333e-01
0.000000000000000000e+00,1.188947491084343167e+00,2.184724422953201670e-02,5.093445239077610820e-01,2.879821245944533814e-01,2.895038830353662829e-01,1.766982553119596788e-01,0.000000000000000000e+00,4.102496534136293969e-03,1.263070706402215915e-01,5.857196566829286216e-02,3.906713857713825511e-02,5.918637977450753179e-03,8.613074648378615805e-02,3.592741632322027923e-01,2.008822734489509876e-02,2.476049550403617780e-02,3.172691596155338134e-01,2.990059431197938378e-01,1.310053941549765670e-02,1.061015053016775428e-01,4.498527376755687840e-02,2.125491116689075602e-02,1.683564686262610174e-02,4.937754130269256247e-02,0.000000000000000000e+00,2.417729887003490855e-02,1.084682838910086024e-02,0.000000000000000000e+00,1.396474557173264519e-01,5.838998483891503014e-04,2.204640779059084676e-01,1.776142418716184224e-01,9.135622919034460873e-03,3.293141349080189878e-02,1.225817312836053295e-02,1.320794614039069448e-01,2.786550935908888582e-01,7.718358964691857116e-02,4.149532875538702349e-03,2.710595348507479491e-03,2.946339855466856283e-02,1.767503551669641695e-02,7.861846544207434784e-02,6.168686881480912182e-02,0.000000000000000000e+00,5.149799793433815220e-03,1.740735224605345077e-01,2.005959017165022396e-02,9.082959336383962176e-03,9.894712272887323801e-03,3.904966935267501632e-02,9.870202382651455456e-03,1.090657700789909694e-02,8.510622133784538634e-02,1.265246685228978429e-01,2.058553391614031114e-01,3.226904935712417155e-02
